input_row_key,input_company_name,company_name,veridion_id,match_score,input_main_country,main_country,input_main_city,main_city,website_url,primary_email,employee_count,revenue,qc_flags
465,SNOW SOFTWARE AB,SNOW SOFTWARE,d7fdc096-93e4-11eb-86dd-ffbd1b53140e,83.79,Sweden,Sweden,,Stockholm,https://snowsoftware.com/,legal@snowsoftware.com,150.0,30530578.0,ok
466,Snow Software ApS,Snow Software ApS.,5516dd90-aaf0-11ef-baa5-b1d00e182d98,88.29,Denmark,Denmark,Gladsaxe Municipality,,https://snow-software.cc/,help@snow-software.cc,,,missing_year_founded
467,SNOW AS,Snow Stock,b4e8976a-1184-11ec-8bef-4988316d3539,58.24,Norway,Norway,Bærum,Kongsberg,https://snowstock.no/,post@snowstock.no,75.0,38199664.0,ok
468,"SoftwareONE Co., Ltd.",SoftwareOne,1c568f21-ef82-11ee-99aa-8b980cad1cb9,46.25,Thailand,,Pathum Wan,,https://softwareone.digital/,,,,"missing_email, country_mismatch, missing_year_founded"
469,SOFTWAREONE NORWAY AS,SoftwareONE Norge AS,ca236fc9-1b01-11ec-893d-41807d3de292,87.68,Norway,Norway,Oslo,Oslo,,,,,"missing_website, missing_email, missing_year_founded"
470,SOFTWAREONE PTE. LTD.,SoftwareOne,1c568f21-ef82-11ee-99aa-8b980cad1cb9,46.25,Singapore,,Singapore,,https://softwareone.digital/,,,,"missing_email, country_mismatch, missing_year_founded"
471,SONY MOBILE COMMUNICATIONS AB,Mobile Communications Thesaurus,29efa902-051f-11ec-9d56-b3ef14229486,76.0,Sweden,Sweden,Lund,Stockholm,https://mcab.se/,info@mcab.se,,,ok
472,South Pole Sweden AB,South Sweden BBQ,47b09212-93e5-11eb-b89f-536884b3e7dd,76.67,Sweden,Sweden,Stockholm,Partille,https://ssbbq.se/,bokning@ssbbq.se,8.0,493383.0,missing_year_founded
473,Southern Cable Sdn. Bhd.,Southern Nine Sdn. Bhd.,04ec320a-18fe-11f0-b4d0-096f959c77d2,81.06,Malaysia,Malaysia,Kuala Ketil,Sungai Petani,https://southernnine.com/,support@southernnine.com,,,missing_year_founded
474,Splunk Inc.,Splunk,dc3d014e-25aa-11ef-84bb-3b7d91468c81,72.35,United States,United States,,State College,https://www.support.splunk.psu.edu/,,,,"missing_email, missing_year_founded"
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,Sports Star International Pvt Ltd.,f7e5eff0-58e5-11ed-9cc3-5bfe46360075,73.65,Pakistan,Pakistan,,Lahore,,,,,"missing_website, missing_email, missing_year_founded"
476,SQUARETRADE EUROPE LIMITED,SquareTrade,22b4fac0-5b0a-11ed-8fd6-0b23d22de7da,40.68,Malta,,Birkirkara,,https://mercuryinsurancewarranty.com/,,,,"missing_email, country_mismatch, missing_year_founded"
477,SQUARETRADE LIMITED,SquareTrade,2c43d957-93e5-11eb-8474-3bbe2d07207d,84.0,United Kingdom,United Kingdom,London,London,http://squaretrade.uk/,,75.0,7911480.0,"missing_email, missing_year_founded"
478,Starcom FZ-LLC,Starcominfo,715a75a2-08e9-11ee-ae0e-4f53274d777f,63.6,United Arab Emirates,United Arab Emirates,,Dubai,https://starcominfo.com/,zubair.starcom@gmail.com,30.0,5458741.0,missing_year_founded
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,Starseed Technologies S Pte. Ltd.,0f34c0d7-197b-11ef-bb50-ff355101f6ca,79.71,Singapore,Singapore,Geylang,,,,,,"missing_website, missing_email, missing_year_founded"
480,Stena Recycling Holding AB,Stena Recycling AB - Lidköping,38fea658-f90b-11ee-a0bc-b93cf9a41d3a,76.43,Sweden,Sweden,Gothenburg,Lidköping,,,,,"missing_website, missing_email, missing_year_founded"
481,STORM COMMUNICATIONS AS,Storm Communications,778a3f93-f35c-11ee-a2cf-e34c0e809adb,95.81,Norway,Norway,Oslo,Oslo,http://www.stormhuset.no/,mkj@stormcom.no,75.0,25250424.0,missing_year_founded
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,Subex,01a693ee-93e5-11eb-91fb-73d498260b10,30.79,Singapore,Dominican Republic,,,https://www.subexrd.com/,admin@subexrd.com,,,"country_mismatch, missing_year_founded"
483,SUBEX (UK) LIMITED,SUBEX,1282add6-93e5-11eb-a736-0f5b20ecb2f1,31.09,United Kingdom,Egypt,Harrow,Hurghada,https://subex.org/,diving@subex.org,75.0,1775361.0,country_mismatch
484,Sutera Utama Sdn. Bhd.,Sutera Utama Sdn. Bhd.,43f5c0a1-a7e2-11ed-9443-77059af26349,90.0,Malaysia,Malaysia,Johor Bahru,Plentong,https://sutera.my/,,30.0,,"missing_email, missing_year_founded"
485,Swichtec Power Systems Sdn. Bhd.,Swichtec Power Systems,324b1f73-93e5-11eb-8859-29e7c34dee35,88.89,Malaysia,Malaysia,Shah Alam,Shah Alam,https://swichtec.com.my/,enquiries@swichtec.com.my,75.0,4592018.0,ok
486,Syarikat Takaful Malaysia Keluarga Berhad,TAKAFUL MALAYSIA,eb329782-93e4-11eb-a736-0f5b20ecb2f1,73.68,Malaysia,Malaysia,Kuala Lumpur,Kuala Lumpur,https://www.takaful-malaysia.com.my/,employee.screening@takaful-malaysia.com.my,780.0,853567744.0,ok
487,"SYNIVERSE COMMUNICATIONS, LLC",Syniverse,84e29359-93e4-11eb-a33a-a3dfba582839,68.42,United States,United States,Tampa,Tampa,https://www.syniverse.com/,legalcorporate@syniverse.com,1400.0,1019150784.0,ok
488,Systems Limited,Universal Network System Limited,39ffa068-93e5-11eb-919a-b3f9a5ad205c,68.3,Pakistan,Pakistan,Jindra Kalan,Saddar Town,https://www.blue-ex.com/,ask@blue-ex.com,260.0,984471.0,ok
489,Systemteknik af 2021 A/S,System Teknik,deb26554-12fa-11ec-bc86-59f7750beb34,68.92,Denmark,Denmark,Nørresundby,Rudersdal Municipality,https://system-teknik.dk/,mp@system-teknik.dk,15.0,2909912.0,missing_year_founded
490,T/A POL AS,POL,389f973e-01ee-11ec-8b61-35bce24791d3,67.69,Norway,Norway,Oslo,Oslo,https://pol.no/,post@pol.no,300.0,101001696.0,ok
491,TALEND SINGAPORE PTE. LTD.,Reed Tan Digital,00cfe2f8-93e5-11eb-b997-8dd98d09cf25,68.57,Singapore,Singapore,Singapore,Singapore,https://reedtan.com/,marketing@reedtan.com,1.0,261365.0,ok
492,Talend Sweden AB,Talend sa.,4ccb39c7-c026-11ec-9880-5b9f9a6d0d58,66.92,Sweden,Sweden,Stockholm,Gothenburg,https://investerarpengarskpj.web.app/,,15.0,,"missing_email, missing_year_founded"
493,Talentech ApS,Talentech Denmark,14426861-22ee-11ec-9e3b-1143ee662a91,84.0,Denmark,Denmark,Copenhagen,Copenhagen,https://www.talentech.dk/,,26.0,5776510.0,missing_email
494,TAMPNET AS,Tampnet AS,ef6e1e50-93e4-11eb-8ad6-7326edce8d21,100.0,Norway,Norway,Stavanger,Stavanger,http://www.tampnet.com/,sales@tampnet.com,180.0,37000000.0,ok
495,Tata Communications International Pte. Ltd.,Tata Steel International S Pte. Ltd.,63cd6ee2-2503-11ec-ada5-21fec46afdaa,77.53,Singapore,Singapore,Singapore,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,TATA COMMUNICATIONS DIGO,2b145a02-93e5-11eb-8859-29e7c34dee35,69.4,Singapore,Singapore,Singapore,,https://www.tatacommunications-ts.com/,digo@tatacommunications.com,4700.0,126300000.0,ok
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",TATA SKO,f875b097-bf89-11ec-a505-d94087b31ae6,49.33,Denmark,Denmark,Copenhagen,Copenhagen,https://www.tatasko.dk/,,5.0,,"missing_email, missing_year_founded"
498,TATA CONSULTANCY SERVICES SVERIGE AB,Maryem Nasri Consultancy,015a6fb7-93e5-11eb-91fb-73d498260b10,76.0,Sweden,Sweden,,,https://retaildetailconsulting.com/,,1.0,174922.0,missing_email
499,TCT MOBILE INTERNATIONAL LTD.,Mobile Tech International HK Co Ltd.,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,76.69,Hong Kong,Hong Kong,Hong Kong Island,Kwai Chung,,,,,"missing_website, missing_email, missing_year_founded"
500,TD SYNNEX Denmark ApS,Midtjysk Hundecenter,00e95dd3-03c4-11ec-866d-75f684b48576,57.56,Denmark,Denmark,Viborg Municipality,Viborg Municipality,https://midtjysk-hundecenter.dk/,mail@midtjysk-hundecenter.dk,15.0,766929.0,missing_year_founded
501,TEALIUM INC.,TEALIUM,e99d2a75-93e4-11eb-9937-4fab995bf8ff,84.21,United States,United States,San Diego,San Diego,https://tealium.com/,dpo@tealium.com,700.0,100000000.0,ok
502,"TEAM INTERNATIONAL SERVICES, INC.",TEAM International,2d63c842-93e5-11eb-b997-8dd98d09cf25,82.35,United States,United States,Lake Mary,Lake Mary,https://www.teaminternational.com/,sales@teaminternational.com,870.0,320000000.0,ok
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Pure Tech Thailand Company Limited,3a4aebf1-a7f8-11ed-9820-c3fbe67bcd68,75.68,Thailand,Thailand,,,https://klean-espthailand.com/,kleanland.thai@gmail.com,75.0,1953880.0,missing_year_founded
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,Aital Homenursing Care Services,00beab84-918f-11ed-8109-cd2bc6a86027,70.77,Malaysia,Malaysia,Cyberjaya,Cyberjaya,https://aitalhomenursingcareservices.com.my/,admin@aitalhomenursingcareservices.com.my,75.0,1026601.0,ok
505,Tecnotree Oyj,Tecnotree,bd9ea750-93e4-11eb-be5a-4f810ab55f2e,89.09,Finland,Finland,Espoo,Espoo,https://www.tecnotree.com/,marketing@tecnotree.com,1400.0,56637108.0,ok
506,TELECOM EQUIPMENT PTE LTD,Telecom Equipment Pte Ltd.,04a78940-19a9-11ee-aec0-a1af3c434505,93.82,Singapore,Singapore,Singapore,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
507,Telekom Malaysia Berhad,Telekom Malaysia,19c2e92e-93e5-11eb-9937-4fab995bf8ff,79.23,Malaysia,Malaysia,Kuala Lumpur,Cyberjaya,https://tm.com.my/,investor@tm.com.my,24000.0,2683290112.0,ok
508,TELENOR SHARED SERVICES DENMARK A/S,Company Shared Services International,ae58acc6-a69d-11ef-9c3d-63bcbb690cc4,65.0,Denmark,Denmark,Aalborg,Copenhagen,https://cssi.dk/,kundeservice@cssi.dk,125.0,30404076.0,ok
509,TELENOR ASA,Telenor,18792b00-93e5-11eb-8859-29e7c34dee35,86.67,Norway,Norway,Bærum,Bærum,http://www.telenor.com/,david.fidjeland@telenor.com,11000.0,8238095360.0,ok
510,TELENOR BROADCAST HOLDING AS,Telenor Satellite,342de933-93e5-11eb-9937-4fab995bf8ff,74.67,Norway,Norway,Bærum,Bærum,https://www.spacenorway.com/,infosatellite@telenor.com,1500.0,1594596480.0,ok
511,Telenor Connexion AB,Telenor Connexion,f0d7e780-93e4-11eb-8e19-198fb02d6f96,85.14,Sweden,Sweden,Solna,,https://www.telenorconnexion.com/,,,13600000.0,missing_email
512,TELENOR D.O.O. BEOGRAD,Yettel,9ca9c0c6-aa7c-11ec-a638-89115c56d9b3,57.14,Serbia,Serbia,Belgrade,Belgrade,https://www.yettel.rs/,,1848.0,545239424.0,missing_email
513,TELENOR DANMARK HOLDING A/S,Danpor Agri Holding A/S.,0084059f-f3d1-11ed-a363-5120b9b48004,62.65,Denmark,Denmark,Copenhagen,Nakskov,,,,,"missing_website, missing_email, missing_year_founded"
514,TELENOR DIGITAL AS,Telenor Objects AS,244907b2-1698-11ee-9aad-f7c11d5080a1,75.0,Norway,Norway,Bærum,Bærum,,,,,"missing_website, missing_email, missing_year_founded"
515,TELENOR FIBER AS,Telenor Mobil AS avd Rørvik,101cc600-235b-11ec-a95a-53153c834fe2,71.28,Norway,Norway,Bærum,Bærum,,,,,"missing_website, missing_email, missing_year_founded"
516,TELENOR GLOBAL SHARED SERVICES PAKISTAN (PRIVATE) LIMITED,Al Malik Security Services Pakistan Private Limited,87c163ba-2a09-11ef-8fab-1db95a51f585,62.22,Pakistan,Pakistan,Islamabad,Multan,https://www.amssppl.wixsite.com/,amssppl@gmail.com,,,missing_year_founded
517,TELENOR GO PTE. LTD.,Telenor Asia,f8dd5135-0c43-11ee-b94f-ebf23e82ffaf,70.0,Singapore,Singapore,Singapore,Singapore,https://telenorasia.com/,tna_dpo@telenor.com,,,ok
518,TELENOR LDI COMMUNICATIONS (PVT.) LIMITED,Telenor Franchise Brainz Communication,00d19d70-5e13-11ef-904a-b5358eb47b36,62.97,Pakistan,Pakistan,Islamabad,,,,,,"missing_website, missing_email, missing_year_founded"
519,TELENOR GLOBAL SERVICES AS,Telenor Cloud services AS,4df951dc-2cfa-11ef-96db-335e17d831d9,86.76,Norway,Norway,Bærum,Bærum,,,,,"missing_website, missing_email, missing_year_founded"
520,Telenor Magyarorszag Zrt.,Yettel Hungary,b00e334a-bfb1-11ec-b414-e9c9ba937bb9,61.54,Hungary,Hungary,Törökbálint,Törökbálint,https://www.yettel.hu/,cloudsupport@yettel.hu,1060.0,221659152.0,ok
521,TELENOR NORGE AS,Telenor Norges,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,92.0,Norway,Norway,Bærum,Bærum,http://www.telenor.no/,telenor.klager@telenor.no,20.0,22572068.0,ok
522,TELENOR PAKISTAN,Telenor Pakistan,b69c114f-93e4-11eb-b4a6-27899be4e45d,100.0,Pakistan,Pakistan,Islamabad,Islamabad,http://www.telenor.com.pk/,privacy@telenor.com.pk,22000.0,451406688.0,ok
523,TELENOR PROCUREMENT COMPANY PTE. LTD.,Telenor Inpli Singapore,3dffc0c5-f693-11ed-9ca5-8f4c99fa5cf8,65.0,Singapore,Singapore,Singapore,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
524,TELENOR REAL ESTATE AS,Telenor Expo,1ac82415-93e5-11eb-be3a-7f925cb94351,71.76,Norway,Norway,Bærum,Bærum,https://www.telenorexpo.no/,,,,"missing_email, missing_year_founded"
525,Telenor Shared Services AS,Telenor Cloud services AS,4df951dc-2cfa-11ef-96db-335e17d831d9,79.71,Norway,Norway,Bærum,Bærum,,,,,"missing_website, missing_email, missing_year_founded"
526,TELENOR SOFTWARE LAB AS,Telenor Software Lab AS TSL,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,95.2,Norway,Norway,Bærum,Bærum,https://minepapir.no/,privacyoffice-telenornorge@telenor.com,,,missing_year_founded
527,TELENOR SVALBARD AS,GO-S VALBARD,a8f4cc61-0ab0-11ec-b811-6124f8ab6766,74.84,Norway,Norway,,,https://www.go-svalbard.no/,sasve@longyearbyen.net,1.0,231748.0,missing_year_founded
528,TELETEAMET A/S,Teleteamet A/S.,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,87.93,Denmark,Denmark,Odense Kommune,Odense,http://teleteamet.dk/,mss@teleteamet.dk,75.0,47068976.0,missing_year_founded
529,Teliti Teknik Sdn Bhd,TELITI TEKNIK,bdf9ef01-b77a-11ed-be56-5737ab22b0ef,75.88,Malaysia,Malaysia,Shah Alam,Sungai Buloh,http://www.telititeknik.com.my/,ttsb@telititeknik.com.my,,,ok
530,Textilia Group A/S,Textilia Group A S Lyngby,ff3f88f5-f841-11ed-8395-a741478d275d,69.65,Denmark,Denmark,Egedal Municipality,Kongens Lyngby,,,,,"missing_website, missing_email, missing_year_founded"
531,Thailife Insurance Public Company Limited,Thai Life Insurance,22d880ae-93e5-11eb-8e19-198fb02d6f96,76.0,Thailand,Thailand,Bangkok,Bangkok,http://www.thailife.com/,investor.relations@thailife.com,45000.0,2000000000.0,ok
532,SETEC CARD A/S,SETEC,01c5112c-003d-11ec-898f-a3255f04c287,36.58,Denmark,Austria,Ballerup,Kindberg,http://www.setec-gmbh.at/,s.sattler@setec-gmbh.at,75.0,,"country_mismatch, missing_year_founded"
533,GEMALTO NORGE AS,Gemalto Norge AS,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,95.0,Norway,Norway,Oslo,Oslo,,,,,"missing_website, missing_email, missing_year_founded"
534,Thales DIS Sweden AB,DIS of Sweden,2cb447a0-1769-11ec-9256-c99cfa2847dc,66.36,Sweden,Sweden,Stockholm,Gothenburg,https://www.dis-sweden.org/,charlotte.borjesson@telia.com,6.0,,missing_year_founded
535,TIETOEVRY NORWAY AS,TietoEVRY,6f4c5255-03a6-11ec-9097-bf5acc5341db,68.57,Norway,Norway,Bærum,Mo I Rana,https://evrycard.no/,frode.larsen@tietoevry.com,150.0,96193576.0,missing_year_founded
536,TIETOEVRY TECH SERVICES NORWAY AS,Negotia,8dfb5f3d-93e4-11eb-a33a-a3dfba582839,52.0,Norway,Norway,Bærum,Bærum,https://negotiaevry.org/,negotia@tietoevry.com,,,missing_year_founded
537,TINEX GROUP AS,TINEX Group,e8cae664-93e4-11eb-b89f-536884b3e7dd,92.8,Norway,Norway,Oslo,Oslo,https://www.tinexgroup.no/,mail@tinexgroup.no,6.0,5715034.0,ok
538,Tm Technology Services Sdn. Bhd.,TM Management Services,2480f9f2-f612-11ed-ba6b-2fa5b25b3bfc,68.89,Malaysia,Malaysia,Kuala Lumpur,Kuala Lumpur,https://tmmgtservices.com.my/,emilykok@tmmgtservices.com.my,1.0,15191.0,missing_year_founded
539,Tongyu Communication Inc.,Tongyu Communication,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,83.33,China,China,Guzhen,Guandong,https://tongyucom.com/,edwin@tycc.cn,,,ok
540,Tp Link International Ltd.,LINK Logistics International Network,fedb5170-bfb3-11ec-aa0f-71bbddca30bf,79.52,Hong Kong,Hong Kong,Kowloon,Kowloon,,,1.0,,"missing_website, missing_email"
541,TPM DATA ApS,Oticon A/S.,0176f865-93e5-11eb-91fb-73d498260b10,60.87,Denmark,Denmark,Smørumnedre,Smørumnedre,https://www.oticon.nl/,brugerservice@oticon.dk,,,missing_year_founded
542,"Tradium, Erhvervsskole og - gymnasier, Randers S/I",Tradium Mariagervej Randers Kom,017806f1-2aa1-11ef-9160-93062718f344,70.56,Denmark,Denmark,Randers,Randers,,,,,"missing_website, missing_email, missing_year_founded"
543,TRANSMODE SYSTEMS AB,TRANSMODE SYSTEMS AB.,7422ed1e-5e29-11ef-90a8-8b966e020cd1,93.54,Sweden,Sweden,Stockholm,Stockholm,,,1.0,,"missing_website, missing_email, missing_year_founded"
544,TREND MICRO (SINGAPORE) PTE. LTD.,Touch of Trend Singapore,7f4688c8-ad32-11ef-8c9e-31c2725f601c,77.89,Singapore,Singapore,Singapore,Singapore,https://totbridal.sg/,hello@totbridal.sg,,,missing_year_founded
545,Trifork A/S,Trifork Academy,0bbb730a-93e5-11eb-be3a-7f925cb94351,81.54,Denmark,Denmark,Aarhus,Aarhus,https://triforkacademy.dk/,training@trifork.com,75.0,13319402.0,missing_year_founded
546,True Move H Universal Communication Co Ltd,True Move H Universal Communication Company Limited,4c667ccb-13c6-11ec-9836-ef7b0600cc53,80.32,Thailand,Thailand,Bangkok,Khon Kaen,https://www.truemove-h.com/,,,,"missing_email, missing_year_founded"
547,TRUSTZONE A/S,TRUSTZONE,8b944a32-93e4-11eb-86dd-ffbd1b53140e,89.09,Denmark,Denmark,Copenhagen,Copenhagen,https://trustzone.com/,support@trustzone.com,25.0,5614217.0,ok
548,TT DOTCOM SDN. BHD.,TT DotCom Sdn. Bhd - Johor Operation Engineering Office,8f3823fb-e950-11ed-ae60-5967c8ecc505,54.19,Malaysia,Malaysia,Shah Alam,Tebrau,,,,,"missing_website, missing_email, missing_year_founded"
549,TT-NETVAERKET P/S,TT Network,f1ca36c3-93e4-11eb-9937-4fab995bf8ff,66.67,Denmark,Denmark,Copenhagen,Copenhagen,https://www.tt-network.dk/,info@tt-network.dk,,,ok
550,TUTELA TECHNOLOGIES LTD.,Tutela,c5b76852-93e4-11eb-be3a-7f925cb94351,64.0,Canada,Canada,Victoria,Victoria,https://www.tutela.com/,sales@tutela.com,3.0,12000000.0,ok
551,TXO SYSTEMS LTD,TXO Systems Ltd.,7c32e6cb-5bf1-11ef-9278-432c00859ce8,93.06,United Kingdom,United Kingdom,Chepstow,Chepstow,,,,37300000.0,"missing_website, missing_email"
552,UIPATH SRL,UiPath Immersion Lab,0cec0a65-918f-11ed-8685-0d799fbc3c64,76.0,Romania,Romania,Bucharest,Bucharest,https://uipath.ro/,,,,"missing_email, missing_year_founded"
553,Unit Trust Of Pakistan,Virtual University of Pakistan VU,002a4e16-508e-11ef-9563-0f2690a21857,64.27,Pakistan,Pakistan,Saddar Town,Lahore,,,96.0,393716.0,"missing_website, missing_email"
554,"UNITED INFORMATION HIGHWAY CO., LTD.",Highway Co. Ltd.,b156a84f-0568-11ef-8715-4dd5c9d44ad8,61.92,Thailand,Thailand,Chatuchak District,Phatthana Nikhom,,,,,"missing_website, missing_email, missing_year_founded"
555,Ur Consult ApS,Roested,d21a0337-03a5-11ec-a873-d574c694d6a6,57.14,Denmark,Denmark,Kongens Lyngby,Kongens Lyngby,https://roested.dk/,info@roested.dk,1.0,211696.0,missing_year_founded
556,UTEL AS,Utel AS,e5d58700-d139-11ec-90aa-d5cfd1428197,100.0,Norway,Norway,Grimstad,Grimstad,https://utel.tech/,fg@utel.tech,27.0,5100000.0,ok
557,VANTIVA TECHNOLOGIES,Vantiva,0330dd63-93e5-11eb-a746-fdabd18be9c6,61.11,France,France,Paris,Issy-les-Moulineaux,http://www.vantiva.com/,security@vantiva.com,16676.0,3110750208.0,ok
558,Vertiv (Malaysia) Sdn. Bhd.,VERTIV,2c4e0c60-b8a1-11eb-8bd4-f9c9a1d88595,26.82,Malaysia,United States,Petaling Jaya,Westerville,https://www.vertiv.cn/,salescloudsupport@vertivco.com,,,"country_mismatch, missing_year_founded"
559,"VERTIV (THAILAND) CO., LTD.",Vertiv,ccf9e8fb-6dae-11ec-a0a5-5d41d5e823b0,26.82,Thailand,Japan,Chatuchak,Tokyo,https://www.vertiv-jp.com/,tec-np.dcim.jp@dksh.com,,,"country_mismatch, missing_year_founded"
560,Vertiv Energy Private Limited,Vertiv Energy Private Limited,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,85.0,India,India,Thane,Pune,,,,,"missing_website, missing_email, missing_year_founded"
561,VERTIV (SINGAPORE) PTE. LTD.,2nd phase design,f7c59602-93e4-11eb-b5f6-816dd10ac7b0,46.36,Singapore,Singapore,Singapore,,https://www.2ndphasedesign.com/,info@2ndphasedesign.com,35.0,10906026.0,ok
562,Viaplay Group AB (publ),Viaplay Group,a8089090-d8d5-11ec-a2a7-a103c2828e6a,83.33,Sweden,Sweden,Stockholm,Stockholm,https://www.viaplaygroup.com/en,,1708.0,1151112445952.0,missing_email
563,VIRTUAL WORLD (PVT.) LIMITED,TRACKING WORLD,d17f4eab-93e4-11eb-90d2-e3355a7e800b,55.71,Pakistan,Pakistan,,Lahore,https://trackingworld.com.pk/,,180.0,2000000.0,missing_email
564,MV-NORDIC A/S,Mv-nordic Danmark,387071d4-9f86-11ec-bb62-ef8222f30268,69.0,Denmark,Denmark,Odense Kommune,Odense,,,,365000.0,"missing_website, missing_email"
565,VOXOGO ApS,Voxogo Aps. Store Kongensgade,ed5cca83-93e4-11eb-8859-29e7c34dee35,70.77,Denmark,Denmark,Copenhagen,Copenhagen,https://voxogo.com/,info@voxogo.com,75.0,18474564.0,missing_year_founded
566,WATCHDATA TECHNOLOGIES PTE LTD,Watchdata,f3e108dc-93e4-11eb-8e19-198fb02d6f96,67.69,Singapore,Singapore,Singapore,Singapore,http://ww12.xunlehongbei.com/?usid=15&utid=26722604154,marketing@shoplytermylf.com,200.0,27000000.0,ok
567,WATEEN SOLUTIONS (PVT.) LIMITED,Multi-Task Solution,01a825b8-6cda-11ec-9b86-b57766cd3ae5,68.8,Pakistan,Pakistan,Lahore,Lahore,https://multitasksols.com/,info@multitasksols.com,6.0,26671.0,ok
568,Waystream AB,Waystream,c179226e-93e4-11eb-9937-4fab995bf8ff,81.43,Sweden,Sweden,Stockholms Kommun,Stockholm,https://waystream.com/en,info@waystream.com,20.0,7125512.0,ok
569,WIDEROE AS,Wideroe Technical,12bfb6c1-93e5-11eb-b89f-536884b3e7dd,80.0,Norway,Norway,Bodø,Bodø,https://wideroetechnical.com/,contact@wideroetechnical.com,110.0,,ok
570,Wilke Markedsanalyse A/S,Wilke A S Aarhus,01eb8c25-93e5-11eb-b4a6-27899be4e45d,66.0,Denmark,Denmark,Odense Kommune,Odense,https://wilke.dk/,hej@wilke.dk,130.0,54200000.0,ok
571,WIPRO LIMITED,Wipro Limited,1b8ce135-a6e0-11ef-beb6-99749488fa95,90.0,India,India,Doddakannelli,Pune,https://wiprolimited.in/,info@wiprolimited.in,,,missing_year_founded
572,WIPRO LIMITED (SINGAPORE BRANCH),Wipro Limited Singapore Branch,f5b10fd3-0321-11ee-b9c7-d945c48165b4,73.71,Singapore,Singapore,Singapore,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
573,Wire & Wireless Co Ltd,Wire & Wireless,727be343-ba6f-11eb-a6d9-7794e56e1994,78.65,Thailand,Thailand,Huai,Suan Luang,https://www.ww.co.th/,contact@ww.co.th,,,ok
574,WOODLANDS TRANSPORT SOLUTIONS PTE. LTD.,Woodlands Transport Service Pte Ltd.,3292ddfa-49a2-11ef-b038-5f34ee61aa4b,84.6,Singapore,Singapore,Singapore,Singapore,,,7.0,,"missing_website, missing_email"
575,WORKDAY LIMITED,Workday UK Limited,2dbfa999-1189-11ec-a0a7-51650acd388a,84.55,Ireland,Ireland,Dublin,Dublin 7,http://shungeer.com/,,,,"missing_email, missing_year_founded"
576,WTW REAL ESTATE SDN. BHD.,WTW Real Estate Sdn. Bhd.,b80b9753-17de-11ee-b9eb-93f77cdb42f2,85.0,Malaysia,Malaysia,Kuala Lumpur,Johor Bahru,,,,,"missing_website, missing_email, missing_year_founded"
577,XIT SOFTWARE ApS,xIT Software,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,91.43,Denmark,Denmark,Gentofte Municipality,Gentofte Municipality,http://xit-software.dk/,info@xit.dk,,,ok
578,Yangtze Optical Fibre And Cable Joint Stock Ltd.,Yangtze Optical Fibre and Cable Joint Stock,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,96.7,China,China,Wuhan,Wuhan,https://www.yofc.com.cn/,,,,missing_email
579,YINDA TECHNOLOGY (THAILAND) COMPANY LIMITED,Kingtent Technology,0120bd90-f538-11ed-a6df-e35db83fc88a,59.03,Thailand,Thailand,,Bang Phli Yai Subdistrict,https://kingtent.co.th/,info@kingtent.co.th,172.0,6550415.0,ok
580,ZALARIS HR SERVICES DANMARK A/S,Zalaris HR Services Danmark A/S.,1965cb44-f87f-11ed-ab94-9d382b3b5926,89.05,Denmark,Denmark,Høje-Taastrup Municipality,Taastrup,https://zalaris.dk/?opi=79508299&sa=U&ved=0ahUKEwjjxIfdn6yMAxWrF1kFHb3-GMgQ61gIFCgQ&usg=AOvVaw0LBcrYRO_Oh_bzGQjyNvqE,,,,"missing_email, missing_year_founded"
581,Zalaris HR Services Finland Oy,Music Aggregation Services Finland Oy.,2232e03f-ff78-11eb-a358-8dbe3201bc48,65.29,Finland,Finland,,Tampere,https://masf.fi/,,3.0,1344638.0,missing_email
582,ZALARIS HR SERVICES NORWAY AS,Aviation Fuelling Services Norway,09a452d3-93e5-11eb-be3a-7f925cb94351,64.84,Norway,Norway,Lødingen,Oslo,https://www.afsn.no/,otc@afsn.no,75.0,1173675008.0,ok
